D10-A13,F03-MA1,D10,A,Media,disappearance,Med.dis,MA.P,Vol,Arc,,,,Pse,M,A,"Theft of media supporting files of digitalized archives , within the archival premises, by a member of the services team"
D10-A14,F03-MA1,D10,A,Media,disappearance,Med.dis,MA.P,Vol,Dis,,,,Pna,M,A,"Theft of media supporting files of digitalized archives , in the distribution office, by a member of the staff not authorized"
D10-A15,F04-AC1,D10,A,Media,inoperability,Med.ine,IC.E,Age,Arc,,,,,A,A,"Impossibility, due to an accident, to use a media supporting files of digitalized archives , within the archival premises, due to ageing"
D10-A16,F04-AC1,D10,A,Media,inoperability,Med.ine,IC.E,De,Arc,,,,,A,A,"Impossibility, due to an accident, to use a media supporting files of digitalized archives , within the archival premises, due to a liquid (water) damage"
D10-A17,F05-ER,D10,A,Media,loss of reference,Cle.dis,ER.P,Pro,Dis,,,,,A,A,"Disappearance, due to an accident, of means required for accessing files of digitalized archives "
D10-A18,F05-MA,D10,A,Access means,disappearance,Cle.dis,MA.P,Vol,,,,,,M,A,Theft or malicious destruction of means required for accessing files of digitalized archives 
D11-A01,F01-ER1,D11,A,File,erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,Ual,E,A,"Erasure, due to an error, of files  of data posted on public or internal sites , by a user authorized legitimately, connected from the internal network"
D11-A02,F01-ER1,D11,A,File,erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,Uai,E,A,"Erasure, due to an error, of files  of data posted on public or internal sites , by a user authorized illegitimately, connected from the internal network"
D11-A03,F01-ER1,D11,A,File,erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,Una,E,A,"Erasure, due to an error, of files  of data posted on public or internal sites , by a user not authorized, connected from the internal network"
D11-A04,F01-ER1,D11,A,File,erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,E,E,A,"Erasure, due to an error, of files  of data posted on public or internal sites , by a member of the production team, connected from the internal network"
D11-A05,F01-ER1,D11,A,File,erasure,Fic.eff,ER.P,Pro,Exp,,,,M,E,A,"Erasure, due to an error, of files  of data posted on public or internal sites , by a member of the maintenance team "
D11-A06,F01-EM1,D11,A,File,erasure,Fic.eff,MA.L,Del,Exp,,Ain,,Una,M,A,"Malicious erasure of files and backups  of data posted on public or internal sites , by a user not authorized, connected from the internal network"
D11-A07,F01-EM1,D11,A,File,erasure,Fic.eff,MA.L,Del,Exp,,Ain,,E,M,A,"Malicious erasure of files and backups  of data posted on public or internal sites , by a member of the production team, connected from the internal network"
D11-A08,F01-EM1,D11,A,File,erasure,Fic.eff,MA.L,Del,Exp,,,,M,M,A,"Malicious erasure of files and backups  of data posted on public or internal sites , by a member of the maintenance team "
D11-A09,F01-PA1,D11,A,File,Pollution,Fic.pol,ER.P,Pro,,,,Mal,M,A,A,"Pollution, by accident, of files  of data posted on public or internal sites  due to a procedure error, during a software maintenance operation"
D11-A10,F01-PA1,D11,A,File,Pollution,Fic.pol,ER.P,Pro,,,,Mac,M,A,A,"Pollution, by accident, of files  of data posted on public or internal sites  due to a procedure error, during a hot maintenance operation"
D11-A11,F01-PA1,D11,A,File,Pollution,Fic.pol,IF.L,Exp,,,,,,A,A,"Pollution, by accident, of files  of data posted on public or internal sites  due a production incident"
D11-A12,F02-AC1,D11,A,Media,Destruction,Med.des,AC.E,Inc,Exp,,,,,A,A,"Loss, due to accidental destruction, of media supporting files  of data posted on public or internal sites , within the production premises, due to a fire"
D11-A13,F02-AC1,D11,A,Media,Destruction,Med.des,AC.E,Ino,Exp,,,,,A,A,"Loss, due to accidental destruction, of media supporting files  of data posted on public or internal sites , within the production premises, due to flooding"
D11-A14,F02-AC1,D11,A,Media,Destruction,Med.des,AC.E,Inc,Med,,,,,A,A,"Loss, due to accidental destruction, of media supporting files  of data posted on public or internal sites , in the media storage premises, due to a fire"
D11-A15,F02-AC1,D11,A,Media,Destruction,Med.des,AC.E,Ino,Med,,,,,A,A,"Loss, due to accidental destruction, of media supporting files  of data posted on public or internal sites , in the media storage premises, due to flooding"
D11-A16,F03-AC1,D11,A,Media,disappearance,Med.dis,ER.P,Peo,Exp,,,,,A,A,"Loss, due to accidental disappearance, of media supporting files  of data posted on public or internal sites , within the production premises"
D11-A17,F03-MA1,D11,A,Media,disappearance,Med.dis,MA.P,Vol,Exp,,,,Pna,M,A,"Theft of media supporting files  of data posted on public or internal sites , within the production premises, by a member of the staff not authorized"
D11-A18,F03-MA1,D11,A,Media,disappearance,Med.dis,MA.P,Vol,Exp,,,,E,M,A,"Theft of media supporting files  of data posted on public or internal sites , within the production premises, by a member of the production team"
D11-A19,F03-MA1,D11,A,Media,disappearance,Med.dis,MA.P,Vol,Exp,,,,Pse,M,A,"Theft of media supporting files  of data posted on public or internal sites , within the production premises, by a member of the services team"
D11-A20,F04-AC1,D11,A,Media,inoperability,Med.ine,AC.M,Equ,Exp,,,,,A,A,"Impossibility, due to an accident, to use a media supporting files  of data posted on public or internal sites , within the production premises, caused by the breakdown of an equipment "
D11-A21,F04-AC1,D11,A,Media,inoperability,Med.ine,IC.E,De,Exp,,,,,A,A,"Impossibility, due to an accident, to use a media supporting files  of data posted on public or internal sites , within the production premises, due to a liquid (water) damage"
D11-A22,F04-AC1,D11,A,Media,inoperability,Med.ine,IC.E,Se,Exp,,,,,A,A,"Impossibility, due to an accident, to use a media supporting files  of data posted on public or internal sites , within the production premises, due to an electrical over load"
D11-A23,F04-AC1,D11,A,Media,inoperability,Med.ine,IF.L,Exp,Exp,,,,,A,A,"Impossibility, due to an accident, to use a media supporting files  of data posted on public or internal sites , within the production premises, due to a production incident"
D01-I01,F09-AC1,D01,I,File,tampering,Fic.alt,ER.P,Pro,,,,Mal,M,A,I,"Tampering, by accident, (and not detected) of files of data due to a procedure error, during a software maintenance operation"
D01-I02,F09-AC1,D01,I,File,tampering,Fic.alt,ER.P,Pro,,,,Mac,M,A,I,"Tampering, by accident, (and not detected) of files of data due to a procedure error, during a hot maintenance operation"
D01-I03,F09-AC1,D01,I,File,tampering,Fic.alt,IF.L,Exp,,,,,,A,I,"Tampering, by accident, (and not detected) of files of data due to a production incident"
D01-I04,F09-ER,D01,I,File,tampering,Fic.alt,ER.P,Pro,,,Ain,Tru,Ual,E,I,"Tampering, due to an error of procedure, of configurations  of data, by a user authorized legitimately, connected from the internal network"
D01-I05,F09-ER,D01,I,File,tampering,Fic.alt,ER.P,Pro,,,Ain,Tru,Uai,E,I,"Tampering, due to an error of procedure, of configurations  of data, by a user authorized illegitimately, connected from the internal network"
D01-I06,F09-ER,D01,I,File,tampering,Fic.alt,ER.P,Pro,,,Ain,Tru,Una,E,I,"Tampering, due to an error of procedure, of configurations  of data, by a user not authorized, connected from the internal network"
D01-I07,F09-AC1,D11,I,File,tampering,Fic.alt,ER.P,Pro,,,,Mal,M,A,I,"Tampering, by accident, (and not detected) of files of data posted on public or internal sites  due to a procedure error, during a software maintenance operation"
D01-I08,F09-MA1,D01,I,File,tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Uai,M,I,"Malicious (and undetected) tampering of files  of data, by a user authorized illegitimately, connected from the internal network"
D01-I09,F09-MA1,D01,I,File,tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Una,M,I,"Malicious (and undetected) tampering of files  of data, by a user not authorized, connected from the internal network"
D01-I10,F09-MA1,D01,I,File,tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,E,M,I,"Malicious (and undetected) tampering of files  of data, by a member of the production team, connected from the internal network"
D01-I11,F09-MA1,D01,I,File,tampering,Fic.alt,MA.L,Fal,,,,Exp,M,M,I,Malicious (and undetected) tampering of files  of data during production by a member of the maintenance team 
D01-I12,F09-MA1,D01,I,File,tampering,Fic.alt,MA.L,Fal,,,Atm,Exp,Tie,M,I,"Malicious (and undetected) tampering of files  of data, by an unauthorized third party , connected through a remote maintenance port "
D01-I13,F09-MA1,D01,I,Media,tampering,Fic.alt,MA.L,Fal,,,,Tran,Pa,M,I,Malicious (and undetected) tampering of files  of data during the transportation between sites by an authorized staff member
D01-I14,F09-ME1,D01,I,Media,swap,Med.ech,MA.P,Fal,,,,Exp,Pa,M,I,Malicious (and undetected) swap of media containing files  of data during production by an authorized staff member
D01-I15,F09-ME1,D01,I,Media,swap,Med.ech,MA.P,Fal,,,,Exp,Pna,M,I,Malicious (and undetected) swap of media containing files  of data during production by a member of the staff not authorized
D01-I16,F09-ME1,D01,I,Media,swap,Med.ech,MA.P,Fal,,,,Tran,Pa,M,I,Malicious (and undetected) swap of media containing files  of data during the transportation between sites by an authorized staff member
D02-I01,F09-ER,D02,I,File,tampering,Fic.alt,ER.P,Pro,,,Ain,Tru,Ual,E,I,"Tampering, due to an error of procedure, of configurations shared for office work during user treatments, by a user authorized legitimately, connected from the internal network"
D02-I02,F09-ER,D02,I,File,tampering,Fic.alt,ER.P,Pro,,,Ain,Tru,Uai,E,I,"Tampering, due to an error of procedure, of configurations shared for office work during user treatments, by a user authorized illegitimately, connected from the internal network"
D02-I03,F09-ER,D02,I,File,tampering,Fic.alt,ER.P,Pro,,,Ain,Tru,Una,E,I,"Tampering, due to an error of procedure, of configurations shared for office work during user treatments, by a user not authorized, connected from the internal network"
D02-I04,F09-MA1,D02,I,File,tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Uai,M,I,"Malicious (and undetected) tampering of files shared for office work during production, by a user authorized illegitimately, connected from the internal network"
D02-I05,F09-MA1,D02,I,File,tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Una,M,I,"Malicious (and undetected) tampering of files shared for office work during production, by a user not authorized, connected from the internal network"
D02-I06,F09-MA1,D02,I,File,tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,E,M,I,"Malicious (and undetected) tampering of files shared for office work during production, by a member of the production team, connected from the internal network"
D02-I07,F09-MA1,D02,I,File,tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,M,M,I,"Malicious (and undetected) tampering of files shared for office work during production, by a member of the maintenance team , connected from the internal network"
D02-I08,F09-ME1,D02,I,Media,swap,Med.ech,MA.P,Fal,,,Ain,Exp,Pa,M,I,"Malicious (and undetected) swap of media containing files shared for office work during production, by an authorized staff member, connected from the internal network"
D02-I09,F09-ME1,D02,I,Media,swap,Med.ech,MA.P,Fal,,,Ain,Exp,Pna,M,I,"Malicious (and undetected) swap of media containing files shared for office work during production, by a member of the staff not authorized, connected from the internal network"
D03-I01,F09-ER,D03,I,File,tampering,Fic.alt,ER.P,Pro,,,Apc,Tru,Ual,E,I,"Tampering, due to an error of procedure, of configurations used for personal office activity during user treatments, by a user authorized legitimately, directly connected to the workstation"
D03-I02,F09-ER,D03,I,File,tampering,Fic.alt,ER.P,Pro,,,Apc,Tru,Una,E,I,"Tampering, due to an error of procedure, of configurations used for personal office activity during user treatments, by a user not authorized, directly connected to the workstation"
D03-I03,F09-MA1,D03,I,File,tampering,Fic.alt,MA.L,Fal,,,Ain,Stp,E,M,I,"Malicious (and undetected) tampering of files used for personal office activity stored on the work station, by a member of the production team, connected from the internal network"
D03-I04,F09-MA1,D03,I,File,tampering,Fic.alt,MA.L,Fal,,,,Stp,M,M,I,Malicious (and undetected) tampering of files used for personal office activity stored on the work station by a member of the maintenance team 
D03-I05,F09-MA1,D03,I,Media,tampering,Fic.alt,MA.L,Fal,,,,Stm,Pa,M,I,Malicious (and undetected) tampering of files used for personal office activity stored on a removable media  by an authorized staff member
D03-I06,F09-MA1,D03,I,File,tampering,Fic.alt,MA.L,Fal,,Abs,Apc,Act,Una,M,I,"Malicious (and undetected) tampering of files used for personal office activity open on the workstation, by a user not authorized, directly connected to the workstation"
D03-I07,F09-ME1,D03,I,Media,swap,Med.ech,MA.P,Fal,,,,Stm,Pa,M,I,Malicious (and undetected) swap of media containing files used for personal office activity stored on a removable media  by an authorized staff member
D06-I01,F10-ER,D06b,I,data file,tampering,Fic.alt,ER.P,Prs,,,,,,E,I,Tampering of data individually sensitive due to an error during capture or typing
D06-I02,F10-MA,D06b,I,data file,tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Ual,M,I,"Malicious handling of data (individually) sensitive during production, by a user authorized legitimately, connected from the internal network"
D06-I03,F10-MA,D06b,I,data file,tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Pna,M,I,"Malicious handling of data (individually) sensitive during production, by a member of the staff not authorized, connected from the internal network"
D06-I04,F10-MA,D06b,I,data file,tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Uai,M,I,"Malicious handling of data (individually) sensitive during production, by a user authorized illegitimately, connected from the internal network"
D06-I05,F10-MA,D06b,I,data file,tampering,Fic.alt,MA.L,Fal,,,,Exp,E,M,I,"Malicious handling of data (individually) sensitive, during production, by a member of the production team"
D06-I06,F10-MA,D06b,I,data file,tampering,Fic.alt,MA.L,Fal,,,,Exp,M,M,I,"Malicious handling of data (individually) sensitive, during production, by a member of the maintenance team "
D06-I07,F10-MA,D06c,I,data,tampering,Dtr.alt,MA.L,Fal,Ext,,Are,Ere,Tie,M,I,"Malicious handling of messages or data during transfers over the extended network, by an unauthorized third party , connected on the extended network"
D06-I08,F10-MA,D06c,I,data,tampering,Dtr.alt,MA.L,Fal,,,,Ere,E,M,I,"Malicious handling of messages or data during transfers, over the extended network, by a member of the production team"
D06-I09,F10-MA,D06c,I,data,tampering,Dtr.alt,MA.L,Fal,,,Aerl,Are,Pna,M,I,"Malicious handling of messages or data during transfers, during an access to the network from outside, by a member of the staff not authorized"
D06-I10,F10-MA,D06c,I,data,tampering,Dtr.alt,MA.L,Fal,,,Aerl,Are,E,M,I,"Malicious handling of messages or data during transfers, during an access to the network from outside, by a member of the production team"
D06-I11,F10-MA,D06c,I,data,tampering,Dtr.alt,MA.L,Fal,,,,Erl,Pna,M,I,"Malicious handling of messages or data during transfers, during exchanges on the local area network, by a member of the staff not authorized"
D06-I12,F10-MA,D06c,I,data,tampering,Dtr.alt,MA.L,Fal,,,,Erl,E,M,I,"Malicious handling of messages or data during transfers, during exchanges on the local area network, by a member of the production team"
D06-I13,F10-MA,D06c,I,Transaction,replay,Dtr.alt,MA.L,Rej,,,,,Una,M,I,Replay of transaction
D06-I14,F10-MA,D06c,I,Message,Usurpation,Dtr.alt,MA.L,Fal,,,,,Una,M,I,Forged message sent by a member of personnel usurping the identity of an authorized person (or server) by using a fallacious signature
D07-I01,F10-MA,D07,I,e-mail file,tampering,Fic.alt,MA.L,Fal,,,,,Tie,M,I,"Malicious handling of e-mails during emission or receipt, by an unauthorized third party "
D07-I02,F10-MA,D07,I,e-mail file,tampering,Fic.alt,MA.L,Fal,,,,,E,M,I,"Malicious handling of e-mails during emission or receipt, by a member of the production team"
D07-I03,F10-FA1,D07,I,e-mail file,tampering,Fic.alt,MA.L,Fau,,,,Exp,Tie,M,I,"Sending of a faked email, by using a forged signature"
D08-I01,F10-FA2,D08,I,fax file,tampering,Fic.alt,MA.L,Fal,,,,,Tie,M,I,"Sending of a faked fax, by using a forged signature"
D10-I01,F09-MA1,D10,I,File,tampering,Fic.alt,MA.L,Fal,,,,,E,M,I,"Malicious (and undetected) tampering of files of digitalized archives , by a member of the production team"
D10-I02,F09-MA1,D10,I,File,tampering,Fic.alt,MA.L,Fal,,,Ain,,Pna,M,I,"Malicious (and undetected) tampering of files of digitalized archives , by a member of the staff not authorized, connected from the internal network"
D10-I03,F09-ME1,D10,I,Media,swap,Med.ech,MA.P,Fal,,,Ain,,Pa,M,I,"Malicious (and undetected) swap of media containing files of digitalized archives , by an authorized staff member, connected from the internal network"
D10-I04,F09-ME1,D10,I,Media,swap,Med.ech,MA.P,Fal,,,Ain,,Pna,M,I,"Malicious (and undetected) swap of media containing files of digitalized archives , by a member of the staff not authorized, connected from the internal network"
D10-I05,F09-ME1,D10,I,Media,swap,Med.ech,MA.P,Fal,,,Ain,Tran,Tie,M,I,"Malicious (and undetected) swap of media containing files of digitalized archives , by an unauthorized third party , connected from the internal network"
D11-I01,F09-AC1,D11,I,File,tampering,Fic.alt,ER.P,Pro,,,,Mac,M,A,I,"Tampering, by accident, (and not detected) of files of data posted on public or internal sites  due to a procedure error, during a hot maintenance operation"
D11-I02,F09-AC1,D11,I,File,tampering,Fic.alt,IF.L,Exp,,,,,,A,I,"Tampering, by accident, (and not detected) of files of data posted on public or internal sites  due a production incident"
D11-I03,F09-ER,D11,I,File,tampering,Fic.alt,ER.P,Pro,,,Ain,Tru,Ual,E,I,"Tampering, due to an error of procedure, of configurations  of data posted on public or internal sites  during user treatments, by a user authorized legitimately, connected from the internal network"
D11-I04,F09-ER,D11,I,File,tampering,Fic.alt,ER.P,Pro,,,Ain,Tru,Uai,E,I,"Tampering, due to an error of procedure, of configurations  of data posted on public or internal sites  during user treatments, by a user authorized illegitimately, connected from the internal network"
D11-I05,F09-ER,D11,I,File,tampering,Fic.alt,ER.P,Pro,,,Ain,Tru,Una,E,I,"Tampering, due to an error of procedure, of configurations  of data posted on public or internal sites  during user treatments, by a user not authorized, connected from the internal network"
D11-I06,F09-MA1,D11,I,File,tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Uai,M,I,"Malicious (and undetected) tampering of files  of data posted on public or internal sites  during production, by a user authorized illegitimately, connected from the internal network"
D11-I07,F09-MA1,D11,I,File,tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Una,M,I,"Malicious (and undetected) tampering of files  of data posted on public or internal sites  during production, by a user not authorized, connected from the internal network"
D11-I08,F09-MA1,D11,I,File,tampering,Fic.alt,MA.L,Fal,,,,Exp,E,M,I,"Malicious (and undetected) tampering of files  of data posted on public or internal sites  during production, by a member of the production team"
D11-I09,F09-MA1,D11,I,File,tampering,Fic.alt,MA.L,Fal,,,,Exp,M,M,I,"Malicious (and undetected) tampering of files  of data posted on public or internal sites  during production, by a member of the maintenance team "
D01-C01,F11-ER1,D01,C,data file,disclosure,Fic.dif,ER.P,Pro,,,,Exp,E,E,C,"Disclosure, due to an error, of files  of data due to a procedure error during production"
D01-C02,F11-ER1,D01,C,data file,disclosure,Fic.dif,ER.P,Pro,,,,Mam,E,E,C,"Disclosure, due to an error, of files  of data due to a procedure error during a hardware maintenance operation"
D01-C03,F11-ER1,D01,C,data file,disclosure,Fic.dif,ER.P,Pro,,,,Tde,D,E,C,"Disclosure, due to an error, of files  of data due to a procedure error during development tests"
D01-C04,F11-ER1,D01,C,data file,disclosure,Fic.dif,ER.P,Pro,,,,Mal,M,E,C,"Disclosure, due to an error, of files  of data due to a procedure error during a software maintenance operation"
D01-C05,F11-MA1,D01,C,File ,disclosure,Fic.dif,MA.L,Vol,,,Ain,Tru,Ual,M,C,"Diversion of files  of data during user treatments, by a user authorized legitimately, connected from the internal network"
D01-C06,F11-MA1,D01,C,data file,disclosure,Fic.dif,MA.L,Vol,,,Ain,Tru,Uai,M,C,"Diversion of files  of data during user treatments, by a user authorized illegitimately, connected from the internal network"
D01-C07,F11-MA1,D01,C,data file,disclosure,Fic.dif,MA.L,Vol,,,Ain,Tru,Una,M,C,"Diversion of files  of data during user treatments, by a user not authorized, connected from the internal network"
D01-C08,F11-MA1,D01,C,data file,disclosure,Fic.dif,MA.L,Vol,,,,Exp,E,M,C,"Diversion of files  of data, during production, by a member of the production team"
D01-C09,F11-MA1,D01,C,data file,disclosure,Fic.dif,MA.L,Vol,,,Ain,Exp,Tie,M,C,"Diversion of files  of data during production, by an unauthorized third party , connected from the internal network"
D01-C10,F11-MA1,D01,C,data file,disclosure,Fic.dif,MA.L,Vol,,,Aerl,Exp,Tie,M,C,"Diversion of files  of data during production, by an unauthorized third party , connected, from outside, to the local area network"
D01-C11,F11-MA1,D01,C,data file,disclosure,Fic.dif,MA.L,Vol,,,Atm,Exp,Tie,M,C,"Diversion of files  of data during production, by an unauthorized third party , connected through a remote maintenance port "
D01-C12,F11-MA1,D01,C,data file,disclosure,Fic.dif,MA.L,Vol,,,Asan,Exp,Tie,M,C,"Diversion of files  of data during production, by an unauthorized third party , connected on the storage network"
D01-C13,F11-MA1,D01,C,data file,disclosure,Fic.dif,MA.L,Vol,,,,Mai,M,M,C,"Diversion of files  of data, during a maintenance operation, by a member of the maintenance team "
D01-C14,F12-MA1,D01,C,Media,disappearance,Med.dis,MA.P,Vol,,,,Tran,Pa,M,C,"Disclosure of information, due to a theft, of media containing files  of data, during the transportation between sites, by an authorized staff member"
D01-C15,F12-MA1,D01,C,Media,disappearance,Med.dis,MA.P,Vol,,,,Sti,Pa,M,C,"Disclosure of information, due to a theft, of media containing files  of data, during a storage in the site, by an authorized staff member"
D01-C16,F12-MA1,D01,C,Media,disappearance,Med.dis,MA.P,Vol,,,,Ste,Pa,M,C,"Disclosure of information, due to a theft, of media containing files  of data, during an externalized storage , by an authorized staff member"
D01-C17,F12-MA1,D01,C,Media,disappearance,Med.dis,MA.P,Vol,,,,Exp,Pna,M,C,"Disclosure of information, due to a theft, of media containing files  of data, during production, by a member of the staff not authorized"
D01-C18,F12-MA1,D01,C,Media,disappearance,Med.dis,MA.P,Vol,,,,Tran,Pna,M,C,"Disclosure of information, due to a theft, of media containing files  of data, during the transportation between sites, by a member of the staff not authorized"
D01-C19,F12-MA1,D01,C,Media,disappearance,Med.dis,MA.P,Vol,,,,Sti,Pna,M,C,"Disclosure of information, due to a theft, of media containing files  of data, during a storage in the site, by a member of the staff not authorized"
D01-C20,F12-MA1,D01,C,Media,disappearance,Med.dis,MA.P,Vol,,,,Ste,Pna,M,C,"Disclosure of information, due to a theft, of media containing files  of data, during an externalized storage , by a member of the staff not authorized"
D02-C01,F11-ER1,D02,C,File,disclosure,Fic.dif,ER.P,Pro,,,,Exp,E,E,C,"Disclosure, due to an error, of files shared for office work due to a procedure error during production"
D02-C02,F11-ER1,D02,C,File,disclosure,Fic.dif,ER.P,Pro,,,,Mam,E,E,C,"Disclosure, due to an error, of files shared for office work due to a procedure error during a hardware maintenance operation"
D02-C03,F11-MA1,D02,C,data file,disclosure,Fic.dif,MA.L,Vol,,,Ain,Tru,Ual,M,C,"Diversion of files shared for office work during user treatments, by a user authorized legitimately, connected from the internal network"
D02-C04,F11-MA1,D02,C,data file,disclosure,Fic.dif,MA.L,Vol,,,Ain,Tru,Uai,M,C,"Diversion of files shared for office work during user treatments, by a user authorized illegitimately, connected from the internal network"
D02-C05,F11-MA1,D02,C,data file,disclosure,Fic.dif,MA.L,Vol,,,Ain,Tru,Una,M,C,"Diversion of files shared for office work during user treatments, by a user not authorized, connected from the internal network"
D02-C06,F11-MA1,D02,C,data file,disclosure,Fic.dif,MA.L,Vol,,,,Exp,E,M,C,"Diversion of files shared for office work during production, by a member of the production team"
D02-C07,F11-MA1,D02,C,data file,disclosure,Fic.dif,MA.L,Vol,,,,Mai,M,M,C,"Diversion of files shared for office work during a maintenance operation, by a member of the maintenance team "
D02-C08,F11-MA1,D02,C,data file,disclosure,Fic.dif,MA.L,Vol,,,Ain,Exp,Tie,M,C,"Diversion of files shared for office work during production, by an unauthorized third party , connected from the internal network"
D02-C09,F11-MA1,D02,C,data file,disclosure,Fic.dif,MA.L,Vol,,,Aerl,Exp,Tie,M,C,"Diversion of files shared for office work during production, by an unauthorized third party , connected, from outside, to the local area network"
D02-C10,F11-MA1,D02,C,data file,disclosure,Fic.dif,MA.L,Vol,,,Asan,Exp,Tie,M,C,"Diversion of files shared for office work during production, by an unauthorized third party , connected on the storage network"
D02-C11,F12-MA1,D02,C,Media,disappearance,Med.dis,MA.P,Vol,,,,Exp,Pa,M,C,"Disclosure of information, due to a theft, of media containing files shared for office work, during production, by an authorized staff member"
D02-C12,F12-MA1,D02,C,Media,disappearance,Med.dis,MA.P,Vol,,,,Tran,Pa,M,C,"Disclosure of information, due to a theft, of media containing files shared for office work, during the transportation between sites, by an authorized staff member"
D02-C13,F12-MA1,D02,C,Media,disappearance,Med.dis,MA.P,Vol,,,,Sti,Pa,M,C,"Disclosure of information, due to a theft, of media containing files shared for office work, during a storage in the site, by an authorized staff member"
D02-C14,F12-MA1,D02,C,Media,disappearance,Med.dis,MA.P,Vol,,,,Ste,Pa,M,C,"Disclosure of information, due to a theft, of media containing files shared for office work, during an externalized storage , by an authorized staff member"
D02-C15,F12-MA1,D02,C,Media,disappearance,Med.dis,MA.P,Vol,,,,Exp,Pna,M,C,"Disclosure of information, due to a theft, of media containing files shared for office work, during production, by a member of the staff not authorized"
D02-C16,F12-MA1,D02,C,Media,disappearance,Med.dis,MA.P,Vol,,,,Tran,Pna,M,C,"Disclosure of information, due to a theft, of media containing files shared for office work, during the transportation between sites, by a member of the staff not authorized"
D02-C17,F12-MA1,D02,C,Media,disappearance,Med.dis,MA.P,Vol,,,,Sti,Pna,M,C,"Disclosure of information, due to a theft, of media containing files shared for office work, during a storage in the site, by a member of the staff not authorized"
D02-C18,F12-MA1,D02,C,Media,disappearance,Med.dis,MA.P,Vol,,,,Ste,Pna,M,C,"Disclosure of information, due to a theft, of media containing files shared for office work, during an externalized storage , by a member of the staff not authorized"
D03-C01,F11-ER1,D03,C,File,disclosure,Fic.dif,ER.P,Pro,,,,Tru,,E,C,"Disclosure, due to an error, of files used for personal office activity due to a procedure error, during user treatments"
D03-C02,F11-ER1,D03,C,File,disclosure,Fic.dif,ER.P,Pro,,,,Mam,E,E,C,"Disclosure, due to an error, of files used for personal office activity due to a procedure error, during a hardware maintenance operation"
D03-C03,F11-MA1,D03,C,data file,disclosure,Fic.dif,MA.L,Vol,,Abs,Apc,,Pna,M,C,"Diversion of files used for personal office activity, by a member of the staff not authorized, directly connected to the workstation, while the user is absent"
D03-C04,F11-MA1,D03,C,data file,disclosure,Fic.dif,MA.L,Vol,,Hho,Apc,,Pna,M,C,"Diversion of files used for personal office activity, by a member of the staff not authorized, directly connected to the workstation, outside working hours"
D03-C05,F11-MA1,D03,C,data file,disclosure,Fic.dif,MA.L,Vol,,,,Exp,E,M,C,"Diversion of files used for personal office activity, during production, by a member of the production team"
D03-C06,F11-MA1,D03,C,data file,disclosure,Fic.dif,MA.L,Vol,,,,Mai,M,M,C,"Diversion of files used for personal office activity, during a maintenance operation, by a member of the maintenance team "
D03-C07,F12-ER,D03,C,Media,disappearance,Med-dis,ER.P,Peo,Ext,,,,,A,C,"Disclosure of information, due to an accidental loss, of media containing files used for personal office activity, outside the company"
D03-C08,F12-MA1,D03,C,Media,disappearance,Med.dis,MA.P,Vol,Bur,Abs,,,Per,M,C,"Disclosure of information, due to a theft, of media containing files used for personal office activity, in the offices, by a member of the enterprise staff, while the user is absent"
D03-C09,F12-MA1,D03,C,Media,disappearance,Med.dis,MA.P,Vol,Bur,Abs,,,Vis,M,C,"Disclosure of information, due to a theft, of media containing files used for personal office activity, in the offices, by a visitor, while the user is absent"
D03-C10,F12-MA1,D03,C,Media,disappearance,Med.dis,MA.P,Vol,Bur,Hho,,,Per,M,C,"Disclosure of information, due to a theft, of media containing files used for personal office activity, in the offices, by a member of the enterprise staff, outside working hours"
D03-C11,F12-MA1,D03,C,Media,disappearance,Med.dis,MA.P,Vol,Bur,Hho,,,Ser,M,C,"Disclosure of information, due to a theft, of media containing files used for personal office activity, in the offices, by a member of the services team, outside working hours"
D03-C12,F12-MA1,D03,C,Media,disappearance,Med.dis,MA.P,Vol,Ext,,,,,M,C,"Disclosure of information, due to a theft, of media containing files used for personal office activity, outside the company"
D03-C13,F12-MA2,D03,C,PC,disappearance,Med.dis,MA.P,Vol,Bur,Abs,,,Per,M,C,"Disclosure of information, due to a theft, of portable equipment (e.g. PC) containing files  used for personal office activity, in the offices, by a member of the enterprise staff, while the user is absent"
D03-C14,F12-MA2,D03,C,PC,disappearance,Med.dis,MA.P,Vol,Bur,Abs,,,Vis,M,C,"Disclosure of information, due to a theft, of portable equipment (e.g. PC) containing files  used for personal office activity, in the offices, by a visitor, while the user is absent"
